,triplet_id,correct_avg,correct_id,delta,Accuracy Avg. Model,id_lo,id_mid,id_hi,prop_max,n_per_triplet,is_improvement,prop_max_rounded
1087,1088,0.14285714285714285,0.8571428571428571,0.7142857142857142,1,417,1046,1733,0.6923076923076923,13,1,0.7
1088,1089,0.8,0.8,0.0,7,417,1241,1585,0.75,16,1,0.8
1089,1090,0.4174757281553398,0.6019417475728155,0.1844660194174757,4,417,636,1036,0.4385964912280701,114,1,0.4
1090,1091,1.0,1.0,0.0,9,417,848,1094,1.0,19,1,1.0
1091,1092,0.6568627450980392,0.6470588235294118,-0.009803921568627416,6,417,883,1724,0.6126126126126126,111,0,0.6
1092,1093,0.6631578947368421,0.6736842105263158,0.010526315789473717,6,418,618,1807,0.6846846846846847,111,1,0.7
1093,1094,1.0,1.0,0.0,9,419,715,744,0.7619047619047619,21,1,0.8
1094,1095,0.3402061855670103,0.6391752577319587,0.2989690721649484,3,419,833,1617,0.5636363636363636,110,1,0.6
1095,1096,0.6938775510204082,0.7040816326530612,0.010204081632653073,6,421,1106,1117,0.6857142857142857,105,1,0.7
1096,1097,0.42857142857142855,0.2857142857142857,-0.14285714285714285,4,421,1315,1580,0.4375,16,0,0.4
1097,1098,0.7142857142857143,0.8571428571428571,0.1428571428571428,7,421,664,781,0.8333333333333334,18,1,0.8
1098,1099,0.5268817204301075,0.5591397849462365,0.032258064516129004,5,421,959,1099,0.5047619047619047,105,1,0.5
1099,1100,0.7640449438202247,0.7528089887640449,-0.011235955056179803,7,422,1234,1453,0.7589285714285714,112,0,0.8
1100,1101,0.35106382978723405,0.5212765957446809,0.17021276595744683,3,422,819,1555,0.4298245614035088,114,1,0.4
1101,1102,1.0,0.8333333333333334,-0.16666666666666663,9,424,490,1534,0.8571428571428571,14,0,0.9
1102,1103,0.42857142857142855,0.14285714285714285,-0.2857142857142857,4,424,689,883,0.5,14,0,0.5
1103,1104,0.2857142857142857,0.8571428571428571,0.5714285714285714,2,424,731,1773,0.5555555555555556,18,1,0.6
1104,1105,1.0,1.0,0.0,9,42,514,927,0.9166666666666666,12,1,0.9
1105,1106,0.42857142857142855,0.7142857142857143,0.28571428571428575,4,425,1599,1601,0.4375,16,1,0.4
1106,1107,0.0,0.8571428571428571,0.8571428571428571,0,426,1291,1355,0.625,16,1,0.6
1107,1108,0.30337078651685395,0.8764044943820225,0.5730337078651686,3,426,954,1386,0.6767676767676768,99,1,0.7
1108,1109,0.9191919191919192,0.9191919191919192,0.0,9,427,1020,1210,0.9026548672566372,113,1,0.9
1109,1110,0.16666666666666666,0.6666666666666666,0.5,1,428,604,1809,0.5625,16,1,0.6
1110,1111,0.6868686868686869,0.7070707070707071,0.02020202020202022,6,429,499,1185,0.6880733944954128,109,1,0.7
1111,1112,0.4444444444444444,0.4444444444444444,0.0,4,429,722,1308,0.4615384615384615,13,1,0.5
1112,1113,0.42424242424242425,0.6868686868686869,0.2626262626262626,4,430,674,972,0.5185185185185185,108,1,0.5
1113,1114,0.898876404494382,0.9101123595505618,0.011235955056179803,8,43,1128,1296,0.9142857142857144,105,1,0.9
1114,1115,0.7040816326530612,0.7551020408163265,0.05102040816326525,7,431,1726,1783,0.7019230769230769,104,1,0.7
1115,1116,0.9183673469387755,0.9183673469387755,0.0,9,43,1188,1459,0.9272727272727272,110,1,0.9
1116,1117,1.0,1.0,0.0,9,43,121,706,1.0,113,1,1.0
1117,1118,0.5104166666666666,0.5520833333333334,0.04166666666666674,5,431,980,1426,0.5092592592592593,108,1,0.5
1118,1119,1.0,1.0,0.0,9,432,1400,1460,0.8666666666666667,15,1,0.9
1119,1120,0.6666666666666666,1.0,0.33333333333333337,6,43,287,450,0.8461538461538461,13,1,0.8
1120,1121,0.5,0.375,-0.125,4,433,769,1543,0.4375,16,0,0.4
1121,1122,1.0,1.0,0.0,9,434,1091,1490,0.9285714285714286,14,1,0.9
1122,1123,0.9204545454545454,0.9204545454545454,0.0,9,434,480,1378,0.8611111111111112,108,1,0.9
1123,1124,0.26436781609195403,0.6781609195402298,0.4137931034482758,2,434,914,1294,0.64,100,1,0.6
1124,1125,0.46464646464646464,0.4444444444444444,-0.02020202020202022,4,436,571,1036,0.4594594594594595,111,0,0.5
1125,1126,0.09090909090909091,0.8181818181818182,0.7272727272727273,0,437,1219,1408,0.8666666666666667,15,1,0.9
1126,1127,0.5714285714285714,0.5714285714285714,0.0,5,437,1356,1829,0.75,20,1,0.8
1127,1128,0.8736842105263158,0.8736842105263158,0.0,8,437,613,793,0.8785046728971962,107,1,0.9
1128,1129,1.0,1.0,0.0,9,43,803,1240,0.7058823529411765,17,1,0.7
1129,1130,0.2222222222222222,0.7777777777777778,0.5555555555555556,2,438,1091,1354,0.5263157894736842,19,1,0.5
1130,1131,0.4,0.6,0.19999999999999996,3,438,1268,1832,0.631578947368421,19,1,0.6
1131,1132,0.4,0.6210526315789474,0.2210526315789474,3,439,1354,1501,0.3981481481481481,108,1,0.4
1132,1133,1.0,0.8333333333333334,-0.16666666666666663,9,440,465,1133,0.9333333333333332,15,0,0.9
1133,1134,0.4528301886792453,0.6509433962264151,0.19811320754716977,4,440,690,777,0.4824561403508772,114,1,0.5
1134,1135,0.3958333333333333,0.53125,0.13541666666666669,3,44,1028,1816,0.4036697247706422,109,1,0.4
1135,1136,0.77,0.77,0.0,7,441,1172,1210,0.7747747747747747,111,1,0.8
1136,1137,0.51,0.65,0.14,5,441,472,1582,0.5175438596491229,114,1,0.5
1137,1138,0.6060606060606061,0.6767676767676768,0.07070707070707072,6,441,629,1464,0.6153846153846154,104,1,0.6
1138,1139,0.5,0.6666666666666666,0.16666666666666663,4,441,740,1368,0.625,16,1,0.6
1139,1140,0.2857142857142857,0.2857142857142857,0.0,2,442,1194,1626,0.4,15,1,0.4
1140,1141,1.0,1.0,0.0,9,442,450,1074,0.875,16,1,0.9
1141,1142,0.8775510204081632,0.8775510204081632,0.0,8,443,1369,1754,0.8598130841121495,107,1,0.9
1142,1143,0.9263157894736842,0.9263157894736842,0.0,9,443,521,717,0.9357798165137616,109,1,0.9
1143,1144,1.0,1.0,0.0,9,444,801,1042,0.9230769230769232,13,1,0.9
1144,1145,0.9583333333333334,0.9583333333333334,0.0,9,445,1095,1799,0.9532710280373832,107,1,1.0
1145,1146,0.9901960784313726,0.9901960784313726,0.0,9,445,1188,1680,0.9907407407407408,108,1,1.0
1146,1147,0.6363636363636364,0.8181818181818182,0.18181818181818188,6,446,1187,1805,0.7368421052631579,19,1,0.7
1147,1148,0.8282828282828283,0.8282828282828283,0.0,8,446,1228,1708,0.8207547169811321,106,1,0.8
1148,1149,0.5175438596491229,0.6140350877192983,0.0964912280701754,5,44,699,1720,0.5213675213675214,117,1,0.5
1149,1150,0.625,0.625,0.0,6,447,1003,1006,0.4666666666666667,15,1,0.5
1150,1151,0.8773584905660378,0.9056603773584906,0.028301886792452824,8,447,1078,1764,0.8849557522123894,113,1,0.9
1151,1152,0.8415841584158416,0.8118811881188119,-0.02970297029702962,8,447,601,1511,0.8571428571428571,112,0,0.9
1152,1153,0.0,0.75,0.75,0,448,1581,1629,0.6923076923076923,13,1,0.7
1153,1154,0.6666666666666666,0.6666666666666666,0.0,6,448,1692,1766,0.7692307692307693,13,1,0.8
1154,1155,0.44,0.47,0.02999999999999997,4,448,519,1425,0.4285714285714285,112,1,0.4
1155,1156,0.8709677419354839,0.8817204301075269,0.010752688172043001,8,448,967,1082,0.8691588785046729,107,1,0.9
1156,1157,0.723404255319149,0.7978723404255319,0.07446808510638292,7,449,1280,1650,0.7142857142857143,105,1,0.7
1157,1158,0.5555555555555556,0.6666666666666666,0.11111111111111105,5,449,1372,1653,0.6470588235294118,17,1,0.6
1158,1159,0.2222222222222222,0.7333333333333333,0.5111111111111111,2,449,715,1762,0.7272727272727273,110,1,0.7
1159,1160,0.4519230769230769,0.5961538461538461,0.14423076923076922,4,449,843,877,0.4392523364485981,107,1,0.4
1160,1161,0.6631578947368421,0.6842105263157895,0.021052631578947434,6,450,716,919,0.6761904761904762,105,1,0.7
1161,1162,1.0,1.0,0.0,9,451,673,1117,1.0,15,1,1.0
1162,1163,0.75,0.5,-0.25,7,451,950,1451,0.4615384615384615,13,0,0.5
1163,1164,0.32727272727272727,0.6272727272727273,0.30000000000000004,3,452,551,866,0.5739130434782609,115,1,0.6
1164,1165,1.0,1.0,0.0,9,452,897,1283,1.0,16,1,1.0
1165,1166,0.8,0.8,0.0,7,453,1083,1781,0.7857142857142857,14,1,0.8
1166,1167,0.7961165048543689,0.7961165048543689,0.0,7,453,657,1547,0.7815126050420168,119,1,0.8
1167,1168,0.9,0.9,0.0,8,45,397,1525,0.9285714285714286,14,1,0.9
1168,1169,0.0,0.6666666666666666,0.6666666666666666,0,454,482,1040,0.4,15,1,0.4
1169,1170,0.7777777777777778,0.7777777777777778,0.0,7,454,954,1553,0.7766990291262136,103,1,0.8
1170,1171,0.7142857142857143,0.5714285714285714,-0.1428571428571429,7,455,1237,1787,0.6470588235294118,17,0,0.6
1171,1172,0.5,0.5,0.0,4,455,1251,1264,0.5294117647058824,17,1,0.5
1172,1173,0.37962962962962965,0.5462962962962963,0.16666666666666663,3,456,697,1617,0.4017857142857143,112,1,0.4
1173,1174,0.9882352941176471,0.9882352941176471,0.0,9,457,1203,1270,0.990909090909091,110,1,1.0
1174,1175,0.6086956521739131,0.5978260869565217,-0.010869565217391353,6,458,1291,1712,0.6272727272727273,110,0,0.6
1175,1176,0.6923076923076923,0.7252747252747253,0.03296703296703296,6,458,972,1109,0.6422018348623854,109,1,0.6
1176,1177,0.875,0.875,0.0,8,459,1241,1617,0.8333333333333334,18,1,0.8
1177,1178,0.9117647058823529,0.9215686274509803,0.009803921568627416,9,459,689,1034,0.9196428571428572,112,1,0.9
1178,1179,0.27722772277227725,0.7722772277227723,0.49504950495049505,2,460,1004,1441,0.6666666666666666,111,1,0.7
1179,1180,0.2222222222222222,0.3333333333333333,0.1111111111111111,2,460,1082,1774,0.6666666666666666,15,1,0.7
1180,1181,0.2857142857142857,0.2857142857142857,0.0,2,460,1393,1838,0.6363636363636364,11,1,0.6
1181,1182,0.2828282828282828,0.6767676767676768,0.393939393939394,2,460,469,952,0.7027027027027027,111,1,0.7
1182,1183,1.0,1.0,0.0,9,46,1031,1551,0.8461538461538461,13,1,0.8
1183,1184,0.8842105263157894,0.8631578947368421,-0.021052631578947323,8,462,526,1700,0.8846153846153846,104,0,0.9
1184,1185,0.4945054945054945,0.5934065934065934,0.09890109890109888,4,462,599,723,0.5142857142857142,105,1,0.5
1185,1186,0.2,0.6,0.39999999999999997,1,463,1730,1741,0.6153846153846154,13,1,0.6
1186,1187,0.16666666666666666,1.0,0.8333333333333334,1,463,636,645,0.6428571428571429,14,1,0.6
1187,1188,0.5555555555555556,0.8888888888888888,0.33333333333333326,5,463,676,1575,0.625,16,1,0.6
1188,1189,0.5955056179775281,0.7415730337078652,0.1460674157303371,5,464,467,1739,0.5943396226415094,106,1,0.6
1189,1190,1.0,1.0,0.0,9,46,510,1445,1.0,17,1,1.0
1190,1191,0.7441860465116279,0.7325581395348837,-0.011627906976744207,7,465,1063,1347,0.7551020408163265,98,0,0.8
1191,1192,0.7346938775510204,0.7755102040816326,0.04081632653061218,7,465,1126,1738,0.7657657657657657,111,1,0.8
1192,1193,0.2,0.2,0.0,1,46,549,1303,0.4375,16,1,0.4
1193,1194,1.0,1.0,0.0,9,465,668,1765,1.0,13,1,1.0
1194,1195,0.9607843137254902,0.9607843137254902,0.0,9,466,760,1590,0.9629629629629628,108,1,1.0
1195,1196,0.5,0.5,0.0,4,466,908,1767,0.6153846153846154,13,1,0.6
1196,1197,0.2,0.8,0.6000000000000001,1,467,1093,1499,0.5714285714285714,14,1,0.6
1197,1198,0.4444444444444444,0.7777777777777778,0.33333333333333337,4,467,659,1240,0.5,16,1,0.5
1198,1199,0.5959595959595959,0.7070707070707071,0.11111111111111116,5,467,709,1318,0.6146788990825688,109,1,0.6
1199,1200,0.6413043478260869,0.7608695652173914,0.11956521739130443,6,467,904,1044,0.6146788990825688,109,1,0.6
1200,1201,0.6,0.8,0.20000000000000007,5,468,672,964,0.6923076923076923,13,1,0.7
1201,1202,0.6666666666666666,0.8333333333333334,0.16666666666666674,6,469,1373,1489,0.5294117647058824,17,1,0.5
1202,1203,0.6666666666666666,0.6666666666666666,0.0,6,469,857,1566,0.6153846153846154,13,1,0.6
1203,1204,0.6,0.5,-0.09999999999999998,5,470,1006,1314,0.6666666666666666,18,0,0.7
1204,1205,0.7634408602150538,0.7634408602150538,0.0,7,47,1450,1693,0.7407407407407407,108,1,0.7
1205,1206,0.5192307692307693,0.5865384615384616,0.06730769230769229,5,473,830,1097,0.4912280701754385,114,1,0.5
1206,1207,0.8,0.8,0.0,7,474,1686,1691,0.9166666666666666,12,1,0.9
1207,1208,0.6274509803921569,0.7156862745098039,0.08823529411764708,6,475,740,1374,0.6071428571428571,112,1,0.6
1208,1209,0.8842105263157894,0.9052631578947369,0.021052631578947434,8,47,641,1598,0.8727272727272727,110,1,0.9
1209,1210,0.6372549019607843,0.6470588235294118,0.009803921568627527,6,477,486,1751,0.6283185840707964,113,1,0.6
1210,1211,0.5887850467289719,0.5981308411214953,0.009345794392523366,5,478,1148,1267,0.5929203539823009,113,1,0.6
1211,1212,0.5596330275229358,0.5871559633027523,0.02752293577981657,5,478,1179,1841,0.5535714285714286,112,1,0.6
1212,1213,0.16666666666666666,0.6666666666666666,0.5,1,47,828,973,0.4705882352941176,17,1,0.5
1213,1214,0.2857142857142857,0.2857142857142857,0.0,2,478,864,972,0.4666666666666667,15,1,0.5
1214,1215,0.75,0.5,-0.25,7,478,924,1065,0.6875,16,0,0.7
1215,1216,0.8333333333333334,0.8333333333333334,0.0,8,479,1290,1657,0.625,16,1,0.6
1216,1217,0.6666666666666666,0.6666666666666666,0.0,6,480,1006,1314,0.7647058823529411,17,1,0.8
1217,1218,0.6458333333333334,0.65625,0.01041666666666663,6,480,1038,1370,0.6,110,1,0.6
1218,1219,0.7789473684210526,0.8,0.021052631578947434,7,480,1719,1765,0.7864077669902912,103,1,0.8
1219,1220,0.8539325842696629,0.8539325842696629,0.0,8,480,748,1349,0.8761904761904762,105,1,0.9
1220,1221,0.25,0.625,0.375,2,480,911,1426,0.5,18,1,0.5
1221,1222,0.25,0.5,0.25,2,48,1031,1633,0.4736842105263157,19,1,0.5
1222,1223,0.0,0.7,0.7,0,48,153,522,0.8823529411764706,17,1,0.9
1223,1224,0.7142857142857143,0.7142857142857143,0.0,7,482,1107,1646,0.8666666666666667,15,1,0.9
1224,1225,1.0,1.0,0.0,9,482,1182,1750,0.9411764705882352,17,1,0.9
1225,1226,1.0,1.0,0.0,9,482,609,1389,0.9090909090909092,11,1,0.9
1226,1227,0.6504854368932039,0.7378640776699029,0.08737864077669899,6,482,641,1666,0.6513761467889908,109,1,0.7
1227,1228,0.3333333333333333,0.3333333333333333,0.0,3,483,1453,1568,0.6428571428571429,14,1,0.6
1228,1229,1.0,1.0,0.0,9,483,499,1422,0.9333333333333332,15,1,0.9
1229,1230,0.6095238095238096,0.6666666666666666,0.05714285714285705,6,48,377,1537,0.6238532110091743,109,1,0.6
1230,1231,0.6666666666666666,0.6666666666666666,0.0,6,484,1662,1802,0.5294117647058824,17,1,0.5
1231,1232,0.6868686868686869,0.6767676767676768,-0.010101010101010055,6,486,492,591,0.6454545454545455,110,0,0.6
1232,1233,0.7,0.5,-0.19999999999999996,6,486,498,1291,0.5263157894736842,19,0,0.5
1233,1234,0.10891089108910891,0.7326732673267327,0.6237623762376238,1,487,1072,1609,0.7727272727272727,110,1,0.8
1234,1235,0.75,0.75,0.0,7,487,1216,1755,0.8,15,1,0.8
1235,1236,0.47959183673469385,0.6326530612244898,0.15306122448979598,4,487,816,840,0.4622641509433962,106,1,0.5
1236,1237,0.8333333333333334,1.0,0.16666666666666663,8,487,946,1436,0.9333333333333332,15,1,0.9
1237,1238,0.2815533980582524,0.8252427184466019,0.5436893203883495,2,488,536,610,0.6875,112,1,0.7
1238,1239,0.5212765957446809,0.6702127659574468,0.14893617021276595,5,488,799,1724,0.5,102,1,0.5
1239,1240,0.2912621359223301,0.6796116504854369,0.38834951456310685,2,489,539,1549,0.5565217391304348,115,1,0.6
1240,1241,0.42857142857142855,0.5714285714285714,0.14285714285714285,4,489,833,1280,0.7142857142857143,14,1,0.7
1241,1242,0.5257731958762887,0.5463917525773195,0.020618556701030855,5,489,975,1273,0.5412844036697247,109,1,0.5
1242,1243,0.7835051546391752,0.7938144329896907,0.010309278350515427,7,490,688,1227,0.8141592920353983,113,1,0.8
1243,1244,0.5909090909090909,0.6022727272727273,0.011363636363636354,5,491,538,817,0.6111111111111112,108,1,0.6
1244,1245,0.38202247191011235,0.6067415730337079,0.22471910112359555,3,492,1270,1551,0.4851485148514851,101,1,0.5
1245,1246,0.2830188679245283,0.49056603773584906,0.20754716981132076,2,492,829,971,0.3846153846153846,117,1,0.4
1246,1247,1.0,1.0,0.0,9,492,994,1754,1.0,15,1,1.0
1247,1248,0.9,0.9,0.0,8,493,1009,1486,0.6875,16,1,0.7
1248,1249,0.7446808510638298,0.7446808510638298,0.0,7,494,1731,1830,0.7706422018348624,109,1,0.8
1249,1250,0.20212765957446807,0.5212765957446809,0.3191489361702128,2,49,482,1049,0.411214953271028,107,1,0.4
1250,1251,0.31868131868131866,0.6593406593406593,0.34065934065934067,3,495,699,709,0.3831775700934579,107,1,0.4
1251,1252,0.8,0.6,-0.20000000000000007,7,495,752,1774,0.7647058823529411,17,0,0.8
1252,1253,0.7653061224489796,0.7959183673469388,0.030612244897959218,7,495,764,1449,0.7452830188679245,106,1,0.7
1253,1254,0.3069306930693069,0.5742574257425742,0.2673267326732673,3,496,1073,1767,0.5181818181818182,110,1,0.5
1254,1255,0.3333333333333333,0.6666666666666666,0.3333333333333333,3,496,1311,1675,0.8,15,1,0.8
1255,1256,0.5148514851485149,0.6138613861386139,0.09900990099009899,5,49,621,1524,0.5137614678899083,109,1,0.5
1256,1257,0.46987951807228917,0.7108433734939759,0.2409638554216867,4,49,75,967,0.4528301886792453,106,1,0.5
1257,1258,0.5714285714285714,0.42857142857142855,-0.14285714285714285,5,499,805,940,0.5882352941176471,17,0,0.6
1258,1259,0.4807692307692308,0.5769230769230769,0.09615384615384609,4,499,818,1237,0.4821428571428571,112,1,0.5
1259,1260,0.9239130434782609,0.9239130434782609,0.0,9,500,1399,1700,0.9142857142857144,105,1,0.9
1260,1261,0.8314606741573034,0.8089887640449438,-0.022471910112359605,8,500,1457,1836,0.8181818181818182,110,0,0.8
1261,1262,0.8924731182795699,0.946236559139785,0.05376344086021512,8,501,1104,1697,0.9065420560747663,107,1,0.9
1262,1263,0.7142857142857143,0.42857142857142855,-0.28571428571428575,7,503,1658,1675,0.5263157894736842,19,0,0.5
1263,1264,1.0,1.0,0.0,9,504,1102,1604,0.8,15,1,0.8
1264,1265,0.5714285714285714,0.5714285714285714,0.0,5,50,512,849,0.6666666666666666,18,1,0.7
1265,1266,0.56,0.59,0.029999999999999916,5,506,1137,1456,0.5727272727272728,110,1,0.6
1266,1267,0.8,0.6,-0.20000000000000007,7,506,620,815,0.5384615384615384,13,0,0.5
1267,1268,0.42857142857142855,0.5714285714285714,0.14285714285714285,4,506,970,1525,0.3333333333333333,15,1,0.3
1268,1269,0.8404255319148937,0.8404255319148937,0.0,8,507,1688,1715,0.8532110091743119,109,1,0.9
1269,1270,0.7222222222222222,0.6759259259259259,-0.04629629629629628,7,507,956,1760,0.7394957983193278,119,0,0.7
1270,1271,0.3793103448275862,0.632183908045977,0.25287356321839083,3,508,1156,1625,0.3689320388349514,103,1,0.4
1271,1272,0.8865979381443299,0.8865979381443299,0.0,8,50,817,1251,0.8932038834951457,103,1,0.9
1272,1273,1.0,1.0,0.0,9,50,86,601,0.8666666666666667,15,1,0.9
1273,1274,0.0,0.25,0.25,0,508,960,1240,0.5,16,1,0.5
1274,1275,0.75,0.75,0.0,7,509,1014,1297,0.8,15,1,0.8
1275,1276,0.989247311827957,0.989247311827957,0.0,9,509,1321,1652,0.9814814814814816,108,1,1.0
1276,1277,1.0,1.0,0.0,9,509,641,1135,0.990990990990991,111,1,1.0
1277,1278,0.9285714285714286,0.9285714285714286,0.0,9,509,815,1384,0.9339622641509434,106,1,0.9
1278,1279,0.875,0.875,0.0,8,509,994,1503,0.8823529411764706,17,1,0.9
1279,1280,0.8709677419354839,0.8817204301075269,0.010752688172043001,8,510,1221,1780,0.8421052631578947,114,1,0.8
1280,1281,0.7142857142857143,0.8571428571428571,0.1428571428571428,7,51,162,866,0.7692307692307693,13,1,0.8
1281,1282,0.32989690721649484,0.6082474226804123,0.2783505154639175,3,511,970,1006,0.5283018867924528,106,1,0.5
1282,1283,0.6145833333333334,0.65625,0.04166666666666663,6,512,1452,1685,0.6090909090909091,110,1,0.6
1283,1284,0.375,0.25,-0.125,3,51,242,1281,0.6111111111111112,18,0,0.6
1284,1285,0.6,0.6,0.0,5,512,595,814,0.6875,16,1,0.7
1285,1286,0.5714285714285714,0.5714285714285714,0.0,5,512,690,1486,0.6428571428571429,14,1,0.6
1286,1287,0.3258426966292135,0.6179775280898876,0.2921348314606741,3,513,1000,1149,0.4615384615384615,104,1,0.5
1287,1288,0.8,0.8,0.0,7,513,1155,1156,0.75,16,1,0.8
1288,1289,0.9021739130434783,0.9021739130434783,0.0,9,513,1293,1550,0.9065420560747663,107,1,0.9
1289,1290,0.631578947368421,0.6631578947368421,0.03157894736842104,6,513,574,1554,0.6190476190476191,105,1,0.6
1290,1291,0.6346153846153846,0.75,0.11538461538461542,6,513,683,906,0.6454545454545455,110,1,0.6
1291,1292,0.7340425531914894,0.7127659574468085,-0.021276595744680882,7,513,693,1827,0.7719298245614035,114,0,0.8
1292,1293,0.978494623655914,0.978494623655914,0.0,9,513,941,1475,0.981132075471698,106,1,1.0
1293,1294,0.89,0.89,0.0,8,514,1001,1566,0.9035087719298246,114,1,0.9
1294,1295,1.0,1.0,0.0,9,515,1078,1332,0.9,20,1,0.9
1295,1296,0.6666666666666666,0.6666666666666666,0.0,6,515,714,728,0.6,15,1,0.6
1296,1297,0.5,0.6666666666666666,0.16666666666666663,4,516,1205,1683,0.7333333333333333,15,1,0.7
1297,1298,0.54,0.52,-0.020000000000000018,5,516,745,962,0.5504587155963303,109,0,0.6
1298,1299,0.48314606741573035,0.5168539325842697,0.03370786516853935,4,517,774,1545,0.4857142857142857,105,1,0.5
1299,1300,0.75,1.0,0.25,7,51,79,300,0.7647058823529411,17,1,0.8
1300,1301,0.3333333333333333,0.6666666666666666,0.3333333333333333,3,51,845,999,0.4761904761904761,21,1,0.5
1301,1302,0.42857142857142855,0.42857142857142855,0.0,4,518,538,1187,0.4444444444444444,18,1,0.4
1302,1303,0.16842105263157894,0.6842105263157895,0.5157894736842106,1,518,860,1024,0.5357142857142857,112,1,0.5
1303,1304,0.2828282828282828,0.45454545454545453,0.1717171717171717,2,519,1188,1248,0.6481481481481481,108,1,0.6
1304,1305,0.5,0.25,-0.25,4,519,1271,1704,0.5,14,0,0.5
1305,1306,0.6,0.8,0.20000000000000007,5,519,557,739,0.4285714285714285,14,1,0.4
1306,1307,0.5,0.5,0.0,4,519,897,1521,0.6666666666666666,18,1,0.7
1307,1308,0.6451612903225806,0.6774193548387096,0.032258064516129004,6,5,208,491,0.6634615384615384,104,1,0.7
1308,1309,0.9,0.9,0.0,8,52,206,1494,0.8823529411764706,17,1,0.9
1309,1310,0.0,0.7142857142857143,0.7142857142857143,0,52,264,1828,0.6470588235294118,17,1,0.6
1310,1311,0.32608695652173914,0.5652173913043478,0.23913043478260865,3,522,808,1491,0.5047619047619047,105,1,0.5
1311,1312,0.875,0.75,-0.125,8,52,314,391,0.8823529411764706,17,0,0.9
1312,1313,0.8045977011494253,0.7816091954022989,-0.02298850574712641,8,524,1360,1685,0.8061224489795918,98,0,0.8
1313,1314,0.5,0.5,0.0,4,52,439,640,0.7058823529411765,17,1,0.7
1314,1315,1.0,1.0,0.0,9,525,639,694,1.0,14,1,1.0
1315,1316,0.8247422680412371,0.845360824742268,0.020618556701030966,8,526,1399,1731,0.782608695652174,115,1,0.8
1316,1317,1.0,1.0,0.0,9,526,1591,1844,0.7647058823529411,17,1,0.8
1317,1318,0.9010989010989011,0.9010989010989011,0.0,9,52,712,771,0.9130434782608696,115,1,0.9
1318,1319,0.18556701030927836,0.5876288659793815,0.4020618556701031,1,527,694,1837,0.5871559633027523,109,1,0.6
1319,1320,0.5714285714285714,0.7142857142857143,0.1428571428571429,5,528,1031,1375,0.6923076923076923,13,1,0.7
1320,1321,0.35714285714285715,0.6326530612244898,0.2755102040816327,3,529,1177,1508,0.3925233644859813,107,1,0.4
1321,1322,0.8247422680412371,0.845360824742268,0.020618556701030966,8,529,534,1477,0.8,110,1,0.8
1322,1323,0.9239130434782609,0.9239130434782609,0.0,9,529,878,1740,0.9270833333333334,96,1,0.9
1323,1324,0.8586956521739131,0.8586956521739131,0.0,8,530,1457,1735,0.8571428571428571,105,1,0.9
1324,1325,0.75,0.75,0.0,7,531,647,1548,0.7647058823529411,17,1,0.8
1325,1326,0.7777777777777778,0.8888888888888888,0.11111111111111105,7,532,624,771,0.6111111111111112,18,1,0.6
1326,1327,0.6122448979591837,0.5918367346938775,-0.020408163265306145,6,532,905,1658,0.6111111111111112,108,0,0.6
1327,1328,0.8333333333333334,0.8333333333333334,0.0,8,533,563,1298,0.5714285714285714,14,1,0.6
1328,1329,0.37623762376237624,0.49504950495049505,0.1188118811881188,3,534,539,958,0.391304347826087,115,1,0.4
1329,1330,0.4,0.2,-0.2,3,535,1108,1293,0.4117647058823529,17,0,0.4
1330,1331,1.0,1.0,0.0,9,536,1003,1542,1.0,12,1,1.0
1331,1332,0.4444444444444444,0.5555555555555556,0.11111111111111116,4,536,822,1483,0.4705882352941176,17,1,0.5
1332,1333,0.4095238095238095,0.6095238095238096,0.20000000000000007,4,536,839,1321,0.4561403508771929,114,1,0.5
1333,1334,1.0,1.0,0.0,9,53,778,1144,0.8666666666666667,15,1,0.9
1334,1335,0.5,0.5,0.0,4,538,1163,1223,0.7058823529411765,17,1,0.7
1335,1336,0.7346938775510204,0.7448979591836735,0.010204081632653073,7,53,837,1713,0.7567567567567568,111,1,0.8
1336,1337,0.8333333333333334,0.6666666666666666,-0.16666666666666674,8,53,838,897,0.7857142857142857,14,0,0.8
1337,1338,1.0,1.0,0.0,9,538,541,1560,1.0,14,1,1.0
1338,1339,0.2,0.4,0.2,1,53,877,1096,0.5625,16,1,0.6
1339,1340,0.4056603773584906,0.7452830188679245,0.3396226415094339,4,53,99,1780,0.4690265486725664,113,1,0.5
1340,1341,0.6122448979591837,0.6632653061224489,0.05102040816326525,6,539,920,1014,0.6190476190476191,105,1,0.6
1341,1342,0.693069306930693,0.7227722772277227,0.02970297029702973,6,54,1216,1289,0.7009345794392523,107,1,0.7
1342,1343,0.49,0.58,0.08999999999999997,4,54,201,624,0.5135135135135135,111,1,0.5
1343,1344,0.6666666666666666,0.6574074074074074,-0.00925925925925919,6,542,1827,1831,0.6666666666666666,117,0,0.7
1344,1345,0.782608695652174,0.7717391304347826,-0.010869565217391353,7,54,258,339,0.7981651376146789,109,0,0.8
1345,1346,0.6666666666666666,0.6666666666666666,0.0,6,542,720,1524,0.8,15,1,0.8
1346,1347,1.0,1.0,0.0,9,543,966,1113,1.0,12,1,1.0
1347,1348,0.7608695652173914,0.717391304347826,-0.0434782608695653,7,54,472,1419,0.7735849056603774,106,0,0.8
1348,1349,0.42857142857142855,0.42857142857142855,0.0,4,545,1021,1179,0.4615384615384615,13,1,0.5
